名称,地点,薪资,招聘需求,详情网址,区域
资深算法工程师-海外,上海,25-50K,"3-5年,本科",https://www.zhipin.com/job_detail/3b20f85ba9cf66461HZz39y4EVVV.html?lid=4QTC3bNO7xI.search.203&securityId=GfcZFffvLarLq-p1SWiQpFwUpoHsgjqSN0zvE_mzIYFXYYlbXUXFLYd7RPtBxv4oxknbMUf7RX53OMRVpYWdm29XVjMG3RYY25Wc2guIa5GenUDrC8BorJH9A0dPlauraoSoOwzjjzI~&sessionId=,闵行区
电子电力算法工程师,上海,25-40K,"经验不限,硕士",https://www.zhipin.com/job_detail/6aae683504e8872d1HF50t-_EFVX.html?lid=4QTC3bNO7xI.search.204&securityId=9sFeZfJjoswof-w1BiYv9liNJSiAXR3vKf6e_fO-hxLLHS7OVd5VNccMbZLAqr9nDBmoN57hA7qFEkReDIQPJ5DSZ0X6mwkfZoWYPfQE6ETZRMyjPP2HAAZlObjepnuahWCo_Ggl6KU~&sessionId=,闵行区
运筹优化算法工程师,上海,20-40K·14薪,"3-5年,本科",https://www.zhipin.com/job_detail/75dcbf0ca4fa70d91HR92Nu9GFdQ.html?lid=4QTC3bNO7xI.search.205&securityId=RHgEAH_TbMMyF-b1ptTJpyILJpHf_OusoJCGtpN-BH2dUHwVElIL37yL1je1NexAx0Y4sKkWaGXuJPoMIJBjg4_ycFAqGAP7I_gNyTQzYC-jymRMK6aCmVxS1AksyhNhSt7ZLXUhoY0~&sessionId=,闵行区
智能设计（AI Design）算法工程师/专家,上海·闵行区·闵行开发区,30-60K·14薪,"3-5年,博士",https://www.zhipin.com/job_detail/24b060527ef0b2f61HV-09m9GFJS.html?lid=4QTC3bNO7xI.search.206&securityId=DSso7wIrg7Nlq-v1yy1NleaTxNOiq6XOp4UCg3yp54WfjyNyKD5F7CsJEMmOZ-RDkqUW2xSOrP1GfZNL61eZRNt1Hs2Lm6wGx9NsymuLPOLoKIrM2y1DJSOeSz4icwT-hEEc5vtikShp&sessionId=,闵行区
算法工程师,上海·闵行区·虹桥,18-22K,"3-5年,本科",https://www.zhipin.com/job_detail/065eb500fd40eae41HBz2Nu6ElNV.html?lid=4QTC3bNO7xI.search.207&securityId=CPiIWPza7BZle-W1J-I2_syN3FBZJBmSMJ61bBJ1UVmWRfGvrBLNxMZuXvaTLJx7EjzdM9f2oZPYVsm_9Jy3CgkMvw3cd-OMEioBtZ8E4e1E93b7Vgb3FhWR0KMX9HOfTriQyBv3&sessionId=,闵行区
优化算法研发工程师,上海·闵行区·虹桥,25-50K·13薪,"经验不限,硕士",https://www.zhipin.com/job_detail/f857cb8b4d78a4c11HB43d28GFRX.html?lid=4QTC3bNO7xI.search.208&securityId=VhTnWN6bl5Hp5-l1k7KFsfM93k204Yk9r933QjMaLGv9T7FX7QL4tDdyIv817nZBedrYmOeRRGSLZOr-v-w71CRgxUBbGa_BtxDsd0HbTc_AUzITN6mQ06URTvcl6FSFYTrKd_mHOxdA&sessionId=,闵行区
高级算法工程师（工业智能方向）,上海·闵行区·莘庄,22-25K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/77986367e26597641XN-2tW6F1BQ.html?lid=4QTC3bNO7xI.search.209&securityId=tKPnTwJl6nc63-21nSPmGkiD-qoJ1LPK_krPd0zEU6R3-rVnNz2qOJeO2goq4YdYV2oLGg3e0Wo6gmqDJMn8dtaes7n26zQRfl2fPuNY7HlCd0C5vjSVbZa_1atZIv8euzcCoaI~&sessionId=,闵行区
自动标注算法工程师/专家,上海,45-70K·16薪,"3-5年,硕士",https://www.zhipin.com/job_detail/607ef01064e312d91HB93t6_EFVQ.html?lid=4QTC3bNO7xI.search.211&securityId=fKhIdl5FHndMt-h19i_yagAXDiaGQEf1TtsR8chCrlMHjhaIPYHwardeZ0rqM_uc8zZeorWSyuvengZcgaP32inv4jXrxql6zSUWnRJrVefe4GgK9RmbH9ehe6A981N4X_KVge0gwei8qg~~&sessionId=,闵行区
算法工程师-时间序列方向,上海·闵行区·七宝,10-15K,"1-3年,硕士",https://www.zhipin.com/job_detail/691497581b08ef2d1HBy39q1GFJX.html?lid=4QTC3bNO7xI.search.212&securityId=moRgNdiMPQZUb-Q10PR0Ix6y9Jr8I8ET_roCK6HUFH9aiqBqAcnKAjEklrH71YPXblnvo8CSn_gDJHyIrBRK1i67MJqyAmcYdea1sB5fTg70E-b0pLIOEzhF3EnhBAXPvZKkDwTUCzDo&sessionId=,闵行区
仿真评测算法工程师-感知/规控方向,上海,40-70K·15薪,"经验不限,本科",https://www.zhipin.com/job_detail/ea9266975dedd1171HB_3tq-GFBS.html?lid=4QTC3bNO7xI.search.213&securityId=QdJCCNtbbRDGf-r1TO9Rbc_nozW_aAh3UMvEoIbCZ6wlcGhwhnHzkFCNxGN_B0ipueSoPfATPI56FE_yOvJ3uLO8PzSQlKZMQ9BV8lCFikm__203ub-EUxV19wR3dD9LA7UWpAif&sessionId=,闵行区
算法工程师,上海,20-40K·15薪,"经验不限,硕士",https://www.zhipin.com/job_detail/79ee11913db709be1HB82Nu0FFtX.html?lid=4QTC3bNO7xI.search.214&securityId=RheMA4yaW4vr9-711Gl6bVcXTWFqAcqwdsoyUkk9H4YFXosUpJ56RqHjFyN4f2DH0Egy2bGiF9BccBpWxPdG-11C6Pe4ilFh8st6WRoj6yDVF0AvBn0OZVjqn6UN9y6znz23uBgh8xj0YH-FFx7MxTd6mb4aJWPt2e5lMb5tEshtCPw~&sessionId=,闵行区
自动驾驶算法工程师,上海,15-30K·15薪,"1-3年,本科",https://www.zhipin.com/job_detail/bfec8b23d84447071HB509y6GVpW.html?lid=4QTC3bNO7xI.search.215&securityId=mr-2zEV8V6Iln-L1uUsGD5F01KtE9agPk3kCe2AYqMA5VakoD7YVRyQmHk69FbK6qoeewgeA0IWAfUoA4PP7mNckEBsvStopa8b8sEevChyfGLfHcjZ1JBG_avHyLukszUX-2aS7OVM~&sessionId=,闵行区
算法工程师-remote,上海,35-65K·13薪,"经验不限,硕士",https://www.zhipin.com/job_detail/61a78801c6500a6b1HB639u1EFFX.html?lid=4QTC3bNO7xI.search.216&securityId=GYavdqFA59EFz-Y1B20pr3MMZ6K0WbAvZU0IT81BqeT0cotxrzMvniq7ZSh4JvFhqkmmha5R807Tlb8IONDQfplK2LrJ5z-t3jFolGbGu2RRDG0FLDD7ebZGdqYlgF05lyNhxqcbZbPo&sessionId=,闵行区
算法工程师,上海,20-25K,"3-5年,本科",https://www.zhipin.com/job_detail/d55be5c25d23b0241Hdz3Nu9EFJS.html?lid=4QTC3bNO7xI.search.217&securityId=chMLuT8djWIpG-Z1W5Kt3tA73s-eDFfWo9g-hXHce9M9norJ1RnP9Inx2XwlhLWVqNACgL0iWWA8zuUmXTccP5nQN7U4CHR8qwFTn4Lvj-NMqr-rYEEu3YQGgGD3Q2YPGnryX9Rt2qLk&sessionId=,闵行区
算法工程师,上海·闵行区·老闵行,20-40K,"1-3年,本科",https://www.zhipin.com/job_detail/e7ddae56e57c6d701XB-3dy5F1FT.html?lid=4QTC3bNO7xI.search.218&securityId=3qIiJhNX9EDRU-N1hORoFZR229KXnIQSMDBtwbw0KycSO0ANRgU09Exo1QPln8yjCDXiew9bps3wld203SujmQQEy5LNKIVdlSmiGtzEmUU6R2rPB4zkdE31m5XI5IpW5KZXkhpWB6Najw~~&sessionId=,闵行区
智能驾驶算法集成工程师,上海,30-40K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/b3c9de4952b5bfe21HF40tS6FlNT.html?lid=4QTC3bNO7xI.search.219&securityId=vLqXBtzS_Q7i3-p1bFBbEOAV1QVrMcGhkF9F6cK-BWgSN02ex4AET0HUStOFcRhR23rqHZwrxoNbRvFTHlp2u_gUYSrF181YuaYFfeFTCeYHHt0fB_-a0zdgB1LjknhEDg4bcNnPbEQn&sessionId=,闵行区
算法工程师（AIOT方向）,上海·闵行区·颛桥,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/c54514cb5faf34b31X1z39q_ElpV.html?lid=4QTC3bNO7xI.search.220&securityId=8LgSoEalpGnMr-g1hYYXwFssJtMNEdwLQG5a8znUvTLRZMHAvIHTW3Qtc0ryAhLKUWwrcnz-Awz8Z1iqbFzHzKTzplTgRJqDHY9Yi4OKoabix2idiS1S51gkZ6tejFlaV51-5ciSPo3F&sessionId=,闵行区
高级算法工程师,上海·闵行区·吴泾,20-40K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/67f2bdedbc8e5dcd1HB-2t27EFNY.html?lid=4QTC3bNO7xI.search.221&securityId=PwXahh5DIu2HC-X118o7VG8lg-oWn4E8bV_PDQpXa-G6yGjnm6LgMB1n58Z5PuTtXJR0qduFgbS6NVUh63Cp9GSCLv-o68hZLqgzcsv_bl26VKqyfcYrggr827WtmPiMwYEa_zEmKHae&sessionId=,闵行区
优酷-视频处理算法工程师-上海,上海·闵行区·虹桥,35-65K·16薪,"3-5年,硕士",https://www.zhipin.com/job_detail/769653f159662f321HZ939S9EldX.html?lid=4QTC3bNO7xI.search.222&securityId=BzcIXjv7BqQVK-z1_NK2IDB6w-Q21mbMR_IV-ft22fFuzZYcg1sFuotA6X--Ut3DtIFDEkmK5_EGINs6OhFw2ne8ZNhaXgNDIC_1b_Ffu3UO56kt9cOQ6L1MRnlmuDwRiBScqw~~&sessionId=,闵行区
高级机器人算法工程师,上海,70-100K·16薪,"经验不限,硕士",https://www.zhipin.com/job_detail/0f06da944295ce721Xx_2tu5FFNT.html?lid=4QTC3bNO7xI.search.223&securityId=PZYbez5qjWeqx-K1V7ZBnRDHhAAAbtBfjgGGOEjs3lV7pEMrvS6KIibD-u03LZoiHzjV1d2HPOULQ9kmiq8UVKBLcf9YW0rUt6o0OOWiWt-UJTYp1b0v-MpDc5D45LZgEGE7uwO9cw~~&sessionId=,闵行区
多模态算法工程师（北/上/杭/深）,上海,40-70K·15薪,"3-5年,本科",https://www.zhipin.com/job_detail/14911c0d394f2a341HF60tS-ElFR.html?lid=4QTC3bNO7xI.search.224&securityId=avgc5E2W3AlZq-T1pgkX52Ff6uKayEAAMVOFsx-OhPOYomXmYFhfZAR_SF33SSdASLzow4UiCF8PAZNR6lJvoKxvTzXmTFxaxgPJYXz1oIMdDKqvT2e2fObB905uefKh1tHVb00CfYY~&sessionId=,闵行区
NLP和知识图谱算法工程师,上海,15-20K,"3-5年,本科",https://www.zhipin.com/job_detail/2544ad4dcaffb3b21XBy2d61E1pX.html?lid=4QTC3bNO7xI.search.225&securityId=E7rva8dGjjFp9-U1K-IYMClj3n6iStEy9AUp4zJHHZHeSvPdvk3BdI9tdhRI8jvidJYw8tDkYjicndfmqyVg5bqOxm2DPTzTt20Y5MUWgu6GHm6xm7V7azRW42K8zKCr4Uim3QiWCg~~&sessionId=,闵行区
算法工程师,上海,30-50K·15薪,"5-10年,本科",https://www.zhipin.com/job_detail/9629bf9da1888aa71Hd72924ElBY.html?lid=4QTC3bNO7xI.search.226&securityId=1pvUge9jIdPQd-M1BuFeK5sH9lB9bFOkgkvx8S43n_4m6Q1VaBCB6L-p3YXrB9VBJgNZR1g82K_twFBoiKd71YOQDAIdqtEc45lPIFg4GB9Ld0eYisWsYLVvcmzw0cHei1afliKeQA~~&sessionId=,闵行区
算法工程师（偏工业端)(H9649),上海·闵行区·龙柏,25-45K·13薪,"3-5年,本科",https://www.zhipin.com/job_detail/c7aeb1c2106d833e1HZ82Ni6F1VX.html?lid=4QTC3bNO7xI.search.227&securityId=mmHsWSwJW1Gx_-a1xY1rvaP7uZzorADgO5rq_RcCiLdioRC1qzC4G_t105PsS0kLmyBAO2N_MSgU0tCjpc3Ca2mOOs2uV_IKaqwsofpNoEXEpbJYvRFBCuwfRcPRzHJgJzaYDBBKzAo~&sessionId=,闵行区
算法工程师,上海·闵行区·虹桥,18-35K·14薪,"3-5年,本科",https://www.zhipin.com/job_detail/b7064e21fdb5449e1HF509m1EVFV.html?lid=4QTC3bNO7xI.search.228&securityId=HMvoQATXI3kf4-Z11dl-ipzndQdn4eX-onbLTpdAC_Sf9PPxTpkNtSexVRog9vbxv-pLsMsTZsbvXEyeTDLQlydMDmEO7LD6CkZWy2f4IZpHS8qBhKpgGtqtcqN0UClE9jisY7BEtoA~&sessionId=,闵行区
nlp高级算法工程师,上海,40-70K·14薪,"3-5年,博士",https://www.zhipin.com/job_detail/3ad49f35fe0cf2571HF52t28FldX.html?lid=4QTC3bNO7xI.search.229&securityId=DxhCGYoUmjhPu--1yEN2h11VTIEdQbM5mLavelSEmCKmuuw_1u2kpp-2_0q6Dfrb-xf4QRhMjo99qMid9LCMBdk9fE9kf0p8q88Ij0D_kzOkxo343IYw10OttOKIdmDE2REWNAOFbvPw1A~~&sessionId=,闵行区
算法工程师,上海·闵行区·虹桥,17-25K·15薪,"1-3年,本科",https://www.zhipin.com/job_detail/344d9eaf8e4be1841HZy3N-9F1tR.html?lid=4QTC3bNO7xI.search.230&securityId=SR-CiP7rNxQ3C-D1eyeBYa3_n0XWpdEtbrh0dxovDaSMA9PBfN2eOOoC_yrhGASJ6-YKz92dAoMsCAyZzeKkluKQsWE8NDH0EW2sFNOFBkS1kYSYdxMl8zfWqLuC4c80ZGuCu61Kq_ls&sessionId=,闵行区
多模态算法工程师,上海,30-60K·14薪,"3-5年,硕士",https://www.zhipin.com/job_detail/7ac91f9f721ae1ff1HB92tS0FVFS.html?lid=4QTC3bNO7xI.search.231&securityId=f2SeWL-nQx0vr-z1J8_MiL2Ktts3NhGJotsJffT8hi8krdqFBfB7sF0wA4OKAeiqoizOFsdV8xLoXo6BfqztsaJJhkZmoYfkXUc-iPLYfeso8X-icEtJxaQB-n8PYjDy96pij9dZHV3N&sessionId=,闵行区
算法工程师,上海,45-75K,"5-10年,本科",https://www.zhipin.com/job_detail/6687fadfdc60650a1HZy2d-7GVFT.html?lid=4QTC3bNO7xI.search.232&securityId=ZlKR0pNZcn_RY-L1OFlZnRtHTaioLLDv8Z6YEIBJUqOMDZTvWUsVvBlhRtvtIpb85CF6HfREr0QE21KVMLB7wc_MSlk0bx6H7QDcGRoJt_oZYEPU5folMjK8M6KBVVCURy9uvdWT&sessionId=,闵行区
感知融合算法工程师,上海,25-50K·16薪,"3-5年,本科",https://www.zhipin.com/job_detail/017cee3da2a431db1HR729m8F1dV.html?lid=4QTC3bNO7xI.search.233&securityId=fJeyQoOsOxivN-O1Uf9TVgZXsbLc3b2tgLcvOCAf030A4_geSvy9oG7-2MXYzRv_pq5wyd3l1zt-p9iUGgf_mBCyDEOwVlxTXPvYsnynoy31GlN-x9yOzm72Z-5jZh-NRpYf-GqDers~&sessionId=,闵行区
【算法工程师（深度学习方向）】,上海·闵行区·莘庄,11-20K,"1年以内,硕士",https://www.zhipin.com/job_detail/5b49cbbcd84614411Hd-29i4GVNS.html?lid=4QTC3bNO7xI.search.234&securityId=BrLilmLvYodoy-D1mKQZl7mXVrjS5W7aLQ4W97rXP_ACnLSysHN-8onjy1vOTv8_KbSb9YCH2OJTMHarOd8boRlY9bV3WvU3GtSiJr9RL7CrFz-E9NmdCMYx5Hdp0EzLxqzwdQqLhaiw&sessionId=,闵行区
ai算法工程师,上海·闵行区·莘庄,30-35K,"3-5年,本科",https://www.zhipin.com/job_detail/fd25eee154f7bf351HZ929W1F1ZU.html?lid=4QTC3bNO7xI.search.235&securityId=50GTbAUwzVdol-O1r15bTamN5UPzxByTry7rNXj7gDBTs1Jl3cPeozT4d6lV3PAlVZY_RYfkdkSi9hnxDdOnbmcoP27VjCAHNOB0qVTkc4AAP7AURmfufy6iFanvXBj2V1sWfXbjAMwu&sessionId=,闵行区
大模型算法工程师,上海,35-60K,"经验不限,硕士",https://www.zhipin.com/job_detail/7af9caed2f4ca3781HF43ti1EVFZ.html?lid=4QTC3bNO7xI.search.236&securityId=eOOYbX3VRNTjV-I1k7T82K8Q1iUq-BnoYwXk0RFyJCgu0s22ow-Lf0IHOAqnnOcVz7LGXY74wiygZqAfL2vOOMjuPSGLFYKasjxkcWbrHfc5GBfCAtDTddfLFUvAvY8x65BWuPk~&sessionId=,闵行区
智能微网算法开发工程师,上海,15-25K,"经验不限,本科",https://www.zhipin.com/job_detail/87cdc3cce4f94c761HB-39-9GFJY.html?lid=4QTC3bNO7xI.search.237&securityId=Uw1W4FZwzwja4-I1AIMNvQGRuJ07uT_FQGWx_-MV_SS1CspI5qhcqtEmo3-fiUwLAQipuqjPfTpT8kmGyaPAafHgescAA9NIYGV2KlQNiowsdg2OLOJ6Mtz73VddsTjj-5iBrIUoPu1K1w~~&sessionId=,闵行区
机器人算法工程师(A249377),上海·闵行区·吴泾,20-25K·14薪,"3-5年,本科",https://www.zhipin.com/job_detail/3deb6d76e6b2f4f61HF62NW9FFNR.html?lid=4QTC3bNO7xI.search.238&securityId=4NprHv5q8iUqp-H1WfUc_uHUyxlLx-NfIol3vr96rx7fO-QM4bKXeXDljsWey9r3tKHpgiqM0ILBCXMN_mA0_rJd2e3KuqjFnePmQEuyCMvs9Mj2lW3UuTj2JchrHd4d8INYVabXfSc~&sessionId=,闵行区
音频算法工程师,上海,30-40K·15薪,"3-5年,本科",https://www.zhipin.com/job_detail/663a8ed63568e34b1HF43dy8FlBS.html?lid=4QTC3bNO7xI.search.239&securityId=acsQsFjBBJU7G-c1ljUj0FtZXayRcwDdCJfA7OAVByhPbUuvLjxbx5s1mWwwZK0VICShkm51nGbg3ri9JFOWcK_RApffBanbFfGEbZUBi946HDi6BS3eHuHtUxer9en1aEq5tSiqeA~~&sessionId=,闵行区
多视觉融合算法工程师,上海,40-55K·14薪,"3-5年,硕士",https://www.zhipin.com/job_detail/d7953ccf286ba16b1Hd-2dm6GVFZ.html?lid=4QTC3bNO7xI.search.241&securityId=b2Mp9pHCfT1fq-j1y-UTQExhoGldtJN-e1d_cdmiS33YUYZL9o6vW6ddhDq6ayayA8eCNIv-G0WiQO0bhLaTgvZJapI3ep7H1Aa106tREny_UX7-EGFdQtP6mk8Dc1x-GDS4HgmjYHzt&sessionId=,闵行区
初级AI算法测试开发工程师,上海·闵行区·浦江,11-15K,"3-5年,本科",https://www.zhipin.com/job_detail/93c2f4f09617db141HB-39--E1VS.html?lid=4QTC3bNO7xI.search.242&securityId=JuY3EV3xsigFy-a1rSFmVRQHmlp34cl1a9QEJUGQuZ1uz_q88-QZRZliXQ7P-Fp2kCYUt8RSsUUiQn5rDAu2Qzhw5xZ8KVBS23uBeI7C-CzYLbbJotSYaf3MbMwVzA5R5R1P4cuX2nqY&sessionId=,闵行区
大模型算法工程师,上海·闵行区·虹桥,20-30K,"经验不限,本科",https://www.zhipin.com/job_detail/38627fbd7472a5e31Hd50tS6EFVW.html?lid=4QTC3bNO7xI.search.243&securityId=XPij0kMm3kyKM-p16PJ-qVQ4WvD5HfcBVFbZ4hkvhDo3zx0NfOdUhK1Y3bWM03jQ0L3DB43RKzf9BB9IXEgNGGysJnL7n762iptMp1SnQa6COjOVsTwzFaGlGgevePItchcJjVa5hwhgJQ~~&sessionId=,闵行区
算法工程师,上海·闵行区·龙柏,20-40K,"3-5年,本科",https://www.zhipin.com/job_detail/9fcc1f35f7558af01Hd929q7EVpY.html?lid=4QTC3bNO7xI.search.244&securityId=FFXdUMWr7YWeJ-w1cqK4vvYSU739Bjf6H0mQZqG_FrMlbz4XQn-actePB52YEHTSPmDLzoSvO39-S-AAzU7IqG59Fx1XUHIDY8SSwBAwpVt6aeOX4nTlOoQQTvi2_J4SlcIWtqxxSTM~&sessionId=,闵行区
BMS软件算法专家/工程师,上海,30-60K·15薪,"3-5年,本科",https://www.zhipin.com/job_detail/97577714bcd216711HZ429q0ElVS.html?lid=4QTC3bNO7xI.search.245&securityId=kf2dhQs0bAe5r-Q1BIJlePupRwwZWTZoIjozL_D3zIhc8k1UYMcQa1xzeWpB13Yb9nxwnMHLerVGCrXrBAGEDqPJzIFQsGqeeyEICPpIOLWqsC-B_WEWCvZY2wggFzN3e0PXMtq8gmu4&sessionId=,闵行区
电机控制算法工程师,上海·闵行区·虹桥,18-35K·14薪,"1-3年,硕士",https://www.zhipin.com/job_detail/238f3d8dde5779d11HF63NS0FlJU.html?lid=4QTC3bNO7xI.search.246&securityId=kxFyQ8U9HM0vi-z1vxE_plIDUPztzhzl8_6BMAzse9qTmYWOz0rIv2VlC_UbkcKwzmfkx4mzML9sGjvzVL0x7nyoRj6ViLU7Rh2j1i5gAXG2xykBnDBGvFP53SzOgQv9OPtB4ou-80w~&sessionId=,闵行区
Python算法工程师（后端开发）,上海·闵行区·虹桥,7-12K·13薪,"1-3年,本科",https://www.zhipin.com/job_detail/bbf31c92906f291c1nFz3Ny6EVNZ.html?lid=4QTC3bNO7xI.search.247&securityId=IqT2LHCv_Zai8-j1lDGJ9POrstK5fSYu9Ah9-35xkZnUngASB8LbLou3_5afRPPj7R-iXet-n5BiSO9ObflVW26ZakXaMJK9tsSNC47KfUR4qSlZIX6MheLgBJ-5JcFHDFJl6kCWCg~~&sessionId=,闵行区
AIGC-多模态算法工程师,上海,60-90K·16薪,"5-10年,本科",https://www.zhipin.com/job_detail/6d8cb77af149eb771Hd-3926E1dZ.html?lid=4QTC3bNO7xI.search.248&securityId=erPPopc61EGUL-G1qEIvUsTJv6RJd0l-UYgKHhpor4Inp9P_fXu0hfpsQtOfLMHiGHzj50hFGQ_ABVNJhnBhPZ_9g4rQpLpFlwuf-pvzNbnP2qBT0ZXr8P0T1j-YrcfFTLer2lKSfw~~&sessionId=,闵行区
算法工程师-AI+小分子智能筛选设计方向,上海·闵行区·浦江,12-24K·13薪,"1-3年,硕士",https://www.zhipin.com/job_detail/bdaf1122516cff451HB42tm9FVFX.html?lid=4QTC3bNO7xI.search.249&securityId=kDhyEoyg6nvaw-o1_HVXHgEArBOfWQau361mgFVQB-c6O0hcTvy307wN9ourJfAnyODxReP2djwQ6-NiSjNbnnN68VDV0ma_kAKjBSPUrBzV6otF_zty6EYMzAMNG8KQfFlM7wVkr9o~&sessionId=,闵行区
图像算法工程师（中后处理）,上海·闵行区·虹梅路,30-60K,"3-5年,硕士",https://www.zhipin.com/job_detail/d0442f8d0d5eaa181HB-0tu_EVBV.html?lid=4QTC3bNO7xI.search.250&securityId=3A1TTZ60mBkO1--1TqjY1ai-QTVg2XqQKFLEo_W1DWt4mUrlxoJGPIIdDNi1gTiWn_aIsY1ZiKkAT2qKAzgfNN1QrpkrVBw3CbnfWZmbQvRA31ZXe7H7DypfmhWYHeJh8pNK9H7z-M4~&sessionId=,闵行区
音频算法工程师,上海,25-50K·14薪,"3-5年,本科",https://www.zhipin.com/job_detail/0f5d545c4e0a6ae41HF409m0GFFT.html?lid=4QTC3bNO7xI.search.251&securityId=lR7InfZl943gi-X1ESauXcFSVLHQ2s_WzF28LN8DQScoY8zGrghbkMC9OhnKgVnfqBbBEaAb_NLg5C-rcVQmeizeLxR2yOkFmuZOyxWYfIkDUqtdrUeSIjmdVmijKZiz6MThldDw3kk~&sessionId=,闵行区
高级嵌入式AI算法工程师,上海·闵行区·华漕,25-35K·14薪,"3-5年,本科",https://www.zhipin.com/job_detail/5a2c3d6ad45dd21b1HB82ty5GVRR.html?lid=4QTC3bNO7xI.search.252&securityId=gVWa6ZWTDrTIN-l1r90GGDP9TuH09LjVruDfeH5uaiE_kRRlPxiKEOHW4LTDM83QWuogEEOSDSCy-FY8MnjjBqY5lwZxXxhxthybhxn4ghWeFuTR3fc9tPs_4xnCFl2GItxR2X19bidd&sessionId=,闵行区
AI算法工程师,上海·闵行区·老闵行,20-30K,"3-5年,本科",https://www.zhipin.com/job_detail/7bc4275e60d871091HBz2t-6EFRR.html?lid=4QTC3bNO7xI.search.253&securityId=gWhUXKDggCXoT-X1WXUBRAaKrKF9zJJY_1iQx53XUy46u2aQDRWS1JG3ZHZYzlegpZDRpqP1kYg6vvCa1PgJ2fh6-TwDp_MltgwTN0Y8FyPkQuttYCGD6k2_GOdeFr0nqdC-hwUCYt0YDw~~&sessionId=,闵行区
自动驾驶大模型算法工程师(A223603),上海·闵行区·莘庄,20-40K·14薪,"1-3年,本科",https://www.zhipin.com/job_detail/067d393b7851077d1Hdy3dS4EFpU.html?lid=4QTC3bNO7xI.search.254&securityId=fzHSd9GNfk_Ry-Y1EjFtise7k09b3DhgnJCzCq2-fRLeFnSAmdihJVWoFCZjIH9jhf8e1jc8nVGTQFLfwWOzITTkCZNDiWR6wJdvBcyissD_-YTbKhuLooQs4Vvg3Lwx4fwqQsdRzZWk&sessionId=,闵行区
算法开发工程师,上海·闵行区·浦江,20-40K·15薪,"3-5年,本科",https://www.zhipin.com/job_detail/22cbfa93f6b60cf41XZy2Ni4FlZQ.html?lid=4QTC3bNO7xI.search.255&securityId=FgL48mryyNOBU-_16b2gfHYbdGeC9bdDNkQibrLOeg2k4KyNv2wnu4yAZ431uP_A9M9vM0pjlOZR99zl4w0V_okcXwnRJVC601ZCC9hLojluBQI2jX2eW-dq7cGAmeANTpOE9kV7FeXN&sessionId=,闵行区
大模型算法工程师,上海,40-60K·16薪,"5-10年,本科",https://www.zhipin.com/job_detail/3b7f26327bc009af1HF70ty6F1tT.html?lid=4QTC3bNO7xI.search.256&securityId=LtliBX6WNqkdD-41u15atQuRw-dbne4GhHVrOXp03TGwo6YQbvrHtdQsu_nxOoKoTlEcqxI8SkfIVGK7xNK-NPaN62v1u3zGR47zLUcqu8V4l4w92-bGYXI_0g3Gjw2yCrOlbdZwRg~~&sessionId=,闵行区
算法开发工程师,上海·闵行区·虹桥,12-24K,"经验不限,本科",https://www.zhipin.com/job_detail/335aeea71e376fad1HR53dy0EldY.html?lid=4QTC3bNO7xI.search.257&securityId=c4wYlL-zJQGnz-V1T1mIxP_x6ELfdPFen9rPTmhbpY-8bUcTVULkp3dLmK9ZWy5589wBUukZ0OzaKQWMUykAHACRX5T0RhPETzDiEUboPq83QKXjP5kkDugS2D1vtz8VbRByCg~~&sessionId=,闵行区
健康算法工程师 (MJ000046),上海·闵行区·华漕,20-40K,"经验不限,硕士",https://www.zhipin.com/job_detail/040e9be189d4774b1HB43dq6EFFS.html?lid=4QTC3bNO7xI.search.258&securityId=_wb65ae9vWBB--818Kz4lUrvI3NTvoAFUgnEAJ8DNNi4IFXLCsEaafu8IaeL_2XRu58WUTZeiImqwV8_FjlPMzMGjnQ9k0OIEn9c_mbClTGrU03SaofFAjsO7mfdF0Z0E4yOO59yjg~~&sessionId=,闵行区
大模型算法工程师/专家,上海·闵行区·颛桥,30-50K·15薪,"3-5年,硕士",https://www.zhipin.com/job_detail/0a265649b3e3d31c1Hd809u4EVBQ.html?lid=4QTC3bNO7xI.search.259&securityId=ZjjV-PzXBBXMc-P1h_PU8ThXBersMgDd5VEzs0YpbfyGsHkL0L1vkS1hEVp9o4er0sImCr4PZFsXqLBLaWeVYMnKkJ3EfIewcsDtb_jAq6nIU-yoPXhoXmThnTtcJNkYNkYflg~~&sessionId=,闵行区
脑电算法工程师,上海·闵行区·老闵行,15-25K,"1-3年,硕士",https://www.zhipin.com/job_detail/d642b8bde6bb50901HV_2tq_FFFZ.html?lid=4QTC3bNO7xI.search.260&securityId=IV-vm8FqUnkM3-V1A-RZUfulbAhcr-rh2EO3CxGcaQl1QXCS7hEhvXCfCw4WyfJVdN56oWE6NDQ0M3Pa7VpLSyAD4QsLmGDb2RSdlVFfmXNWM6g6ucbYLqHQWUGd0I2j8QYTKwAiAA~~&sessionId=,闵行区
